x_mean,x_std,x_max,x_min,x_mad,y_mean,y_std,y_max,y_min,y_mad,z_mean,z_std,z_max,z_min,z_mad,activity
4.736666,5.1133833,11.69,-0.46,4.6355553,7.1133327,5.192946,12.91,0.31,4.5355554,2.8966668,6.316457,7.82,-6.02,5.944444,Jogging
3.8066666,6.49953,11.99,-3.91,5.4555554,0.76666665,2.2181275,3.64,-1.76,1.9155556,-1.7266668,6.4215484,7.08,-8.05,5.871111,Jogging
0.8833332,8.195162,9.62,-10.08,7.308889,3.4233334,2.6692111,5.56,-0.34,2.508889,6.0633335,8.637609,17.92,-2.41,7.904444,Jogging
9.206668,8.723862,17.43,-2.87,8.05111,1.5466665,6.902803,8.05,-8.01,6.3711114,4.7266665,10.669458,19.23,-6.13,9.668889,Jogging
4.523333,6.051679,11.84,-2.98,5.0022225,1.2166666,3.0181818,5.41,-1.57,2.7955554,-0.17666666,6.8303356,8.96,-7.46,6.0911107,Jogging
0.4333333,3.1174169,3.26,-3.91,2.8955555,3.8700001,7.4190207,14.33,-2.07,6.9733334,7.4700007,9.212875,19.53,-2.83,8.04,Jogging
6.363333,9.794135,16.09,-7.04,8.935555,5.22,10.172103,19.57,-2.83,9.566667,7.0,9.057089,19.31,-2.22,8.206666,Jogging
8.566667,5.7367024,15.66,1.61,4.728889,2.7399998,5.866532,11.03,-1.69,5.5266666,-0.17666666,3.9873579,5.37,-3.83,3.6977777,Jogging
3.38,4.708461,9.3,-2.22,3.9466667,3.5266669,4.673859,9.47,-1.95,3.9622223,3.7166665,4.626679,9.58,-1.73,3.908889,Standing
3.63,4.6965804,9.47,-2.03,3.8933334,3.63,4.695388,9.43,-2.07,3.8666668,3.6500003,4.641788,9.34,-2.03,3.7933333,Standing
3.6533334,4.635848,9.43,-1.92,3.8511112,3.5933335,4.665636,9.43,-1.99,3.8911114,3.6133335,4.627687,9.38,-1.95,3.8444443,Standing
3.6566665,4.540604,9.28,-1.84,3.7488887,3.6133335,4.627687,9.38,-1.95,3.8444443,3.64,4.6364713,9.43,-1.92,3.86,Standing
3.6000001,4.6424346,9.34,-2.03,3.8266666,3.5733335,4.6432195,9.34,-2.03,3.8444443,3.6133335,4.642157,9.34,-2.03,3.8177776,Standing
3.6899998,4.549293,9.34,-1.8,3.7666667,3.6699998,4.5402713,9.28,-1.84,3.7399998,3.7433336,4.6336474,9.43,-1.92,3.791111,Standing
3.6133335,4.6255546,9.3,-2.03,3.791111,3.5633335,4.645516,9.38,-1.99,3.8777778,3.5733335,4.618523,9.38,-1.92,3.871111,Standing
3.6499999,4.6145926,9.38,-1.92,3.82,3.7,4.5968976,9.34,-1.92,3.7600002,3.6000001,4.6110806,9.34,-1.95,3.8266666,Standing
3.6766665,4.625771,9.38,-1.95,3.8022225,3.6933334,4.635848,9.47,-1.88,3.8511112,3.6566668,4.64736,9.43,-1.95,3.848889,Standing
3.7266665,4.565095,9.38,-1.8,3.7688892,3.7133334,4.548592,9.34,-1.8,3.7511113,3.72,4.5865965,9.43,-1.8,3.8066666,Standing
3.6666667,4.625958,9.38,-1.95,3.8088887,3.6866667,4.5969944,9.34,-1.92,3.7688892,3.6433334,4.633935,9.28,-2.07,3.8088887,Standing
3.7066667,4.650952,9.47,-1.92,3.8422222,3.67,4.584634,9.28,-1.95,3.7466667,3.5233333,4.5812464,9.19,-2.03,3.7777774,Standing
1.3666668,5.055085,8.35,-3.45,4.6555557,1.4200001,5.0735064,8.43,-3.41,4.6733336,1.4300002,5.050604,8.43,-3.3,4.6666665,Sitting
1.2400001,5.1567497,8.35,-3.72,4.7400002,1.2533334,5.1127706,8.31,-3.64,4.7044444,1.2533334,5.143944,8.35,-3.68,4.731111,Sitting
1.2600001,5.141148,8.35,-3.68,4.726667,1.2400001,5.118444,8.31,-3.64,4.7133336,1.2166666,5.1245832,8.28,-3.72,4.7088885,Sitting
0.9166667,5.1415324,7.97,-4.14,4.7022223,0.99333334,5.145259,8.08,-3.98,4.7244444,0.98,5.158165,8.08,-4.02,4.733333,Sitting
1.0233334,5.1802597,8.12,-4.1,4.731111,1.0633334,5.2036543,8.2,-4.06,4.7577777,1.0099999,5.1539564,8.08,-4.06,4.713333,Sitting
0.9700001,5.152016,8.05,-4.06,4.72,0.95666677,5.1336946,8.01,-4.06,4.7022223,0.9866667,5.121955,8.01,-4.06,4.6822224,Sitting
0.85999995,5.18537,7.97,-4.25,4.74,0.8299999,5.1971016,7.97,-4.25,4.7599998,0.8333333,5.2036543,7.97,-4.29,4.7577777,Sitting
0.87999994,5.1696615,7.97,-4.21,4.726667,0.93,5.128437,7.97,-4.1,4.693333,0.8866668,5.0729437,7.86,-4.06,4.648889,Sitting
0.91,5.1363473,7.97,-4.1,4.7066665,0.89000005,5.104958,7.89,-4.14,4.6666665,0.8766667,5.1415324,7.93,-4.18,4.7022223,Sitting
1.3433332,5.0075426,8.28,-3.36,4.6244445,1.3199998,5.026178,8.28,-3.41,4.64,1.3666667,4.921255,8.16,-3.34,4.5288887,Sitting
1.3933334,5.042687,8.39,-3.3,4.6644444,1.3933333,5.1277695,8.5,-3.41,4.7377777,1.3933334,5.042687,8.39,-3.3,4.6644444,Sitting
1.4333334,4.9856086,8.35,-3.21,4.611111,1.4300002,5.019648,8.39,-3.26,4.64,1.4166669,4.993258,8.35,-3.21,4.6222224,Sitting
1.4066668,5.0302973,8.39,-3.26,4.6555557,1.4433335,5.0136504,8.39,-3.26,4.631111,1.4166669,5.0321255,8.39,-3.3,4.648889,Sitting
2.1466668,1.6653395,3.57,-0.19,1.5577778,4.85,2.585704,7.89,1.57,2.1866667,7.683333,7.022622,15.55,-1.5,6.1222224,Upstairs
3.1633332,5.2256565,10.46,-1.5,4.8644443,3.9166667,4.7888923,10.65,-0.08,4.4888887,5.3233333,3.7388084,10.61,2.6,3.5244446,Upstairs
7.82,5.637062,15.79,3.68,5.3133335,11.240001,3.4014504,15.98,8.16,3.16,5.7066665,5.1453624,12.98,1.88,4.8488884,Upstairs
5.89,5.1701255,11.73,-0.84,4.4866667,6.5500007,5.775142,11.37,-1.57,5.4133334,3.5133333,5.379915,11.11,-0.65,5.0644445,Upstairs
0.60999995,0.14165688,0.8,0.46,0.12666665,0.5466667,1.4001985,1.73,-1.42,1.3111111,0.67,1.1762086,1.95,-0.89,1.04,Upstairs
-0.58,0.8730407,0.61,-1.46,0.79333335,-0.32000002,0.22686267,0.0,-0.5,0.21333332,1.7466666,1.3009057,3.02,-0.04,1.1911111,Upstairs
2.3633332,2.8023481,4.75,-1.57,2.6222222,2.3333333,2.2401836,4.82,-0.61,1.9622222,2.1566668,2.1516094,5.13,0.11,1.9822222,Upstairs
1.6999999,1.5477295,3.72,-0.04,1.3466667,-0.2333333,0.7466071,0.76,-1.04,0.6622222,0.27333334,1.0047333,1.69,-0.53,0.9444445,Upstairs
9.566667,2.1142426,12.53,7.74,1.9755554,5.613333,5.778744,13.63,0.23,5.3444443,4.096667,6.6848598,12.87,-3.34,5.8488884,Upstairs
5.53,4.422676,10.73,-0.08,3.7399998,6.4600005,5.6936164,10.99,-1.57,5.353333,5.903333,5.072339,9.51,-1.27,4.7822223,Upstairs
2.8,3.8591535,8.24,-0.3,3.6266663,3.5599997,3.929962,9.11,0.53,3.6999998,3.9433334,4.9904733,10.99,0.08,4.6977777,Upstairs
1.7266666,6.7696643,10.88,-5.28,6.1022224,5.626667,4.573797,11.75,0.76,4.0822225,2.363333,9.724201,15.21,-8.31,8.564445,Upstairs
0.05000003,6.798196,6.97,-9.19,6.16,4.9533334,6.088904,13.4,-0.72,5.631111,8.136666,2.8372562,11.5,4.56,2.3844447,Upstairs
-0.5733333,0.7795868,0.27,-1.61,0.6911111,-0.35333332,1.614132,1.12,-2.6,1.4977778,-0.68,2.2912588,2.56,-2.34,2.1599998,Upstairs
6.6266665,3.6287863,11.18,2.3,3.0355556,3.7833335,6.341174,12.37,-2.75,5.724444,1.6700001,9.684596,14.06,-9.58,8.26,Upstairs
4.3799996,5.366085,11.69,-1.04,4.873333,3.5999997,6.720908,12.83,-2.98,6.153333,1.2633334,3.9621575,6.82,-2.14,3.704445,Upstairs
5.9733334,10.225889,16.47,-7.89,9.242222,3.1833334,5.864039,8.16,-5.05,5.488889,4.8300004,7.884901,15.13,-4.02,6.866667,Upstairs
1.09,1.6230218,3.38,-0.19,1.5266666,3.14,6.102005,11.26,-3.45,5.4133334,1.8633333,5.2894382,9.08,-3.45,4.811111,Upstairs
1.4433335,5.287579,8.89,-2.87,4.9644446,4.1333337,5.6080084,11.56,-1.99,4.9511113,2.87,4.4141817,8.12,-2.68,3.7,Upstairs
4.2533336,4.691427,10.84,0.27,4.3911114,3.5933335,4.991074,9.81,-2.41,4.144445,4.2166667,4.0136547,8.89,-0.91,3.417778,Upstairs
0.82,8.529388,9.7,-10.69,7.6733336,3.45,3.0982037,7.82,0.99,2.9133332,-0.38000003,2.6383455,3.34,-2.49,2.4799998,Upstairs
3.2033336,5.7679133,11.22,-2.11,5.3444443,5.6800003,4.336735,11.56,1.23,3.92,3.756667,9.400356,16.02,-6.82,8.175556,Upstairs
6.22,2.4737556,9.38,3.34,2.1066666,4.7033334,3.6018176,9.51,0.84,3.2044446,4.0866666,5.09267,11.22,-0.34,4.7555556,Upstairs
-0.056666672,0.8684981,1.12,-0.95,0.7844445,0.09666669,1.3864183,1.33,-1.84,1.2911111,1.1266667,1.584852,3.15,-0.72,1.348889,Upstairs
2.4366667,5.7021656,10.5,-1.69,5.3755555,3.47,5.2445016,10.69,-1.61,4.813333,6.2933335,5.1091704,13.4,1.61,4.7377777,Upstairs
-0.11999992,2.3433735,3.17,-2.11,2.1933334,3.09,7.2308087,13.29,-2.64,6.7999997,2.9866664,5.5905056,10.61,-2.64,5.082222,Upstairs
1.0566666,8.105346,12.49,-5.37,7.6222224,1.6966668,7.727787,12.6,-4.4,7.268889,4.0733333,4.0745907,9.58,-0.15,3.6711109,Upstairs
1.8233334,5.2585316,9.04,-3.34,4.8111115,0.57333326,2.188475,3.6,-1.5,2.0177777,-0.78,0.88600224,-0.08,-2.03,0.8333333,Upstairs
-0.49333334,1.4449991,1.46,-1.99,1.3022223,-0.4,0.54264784,0.19,-1.12,0.48000002,1.4699999,1.6960542,3.64,-0.5,1.4466667,Upstairs
1.29,4.7360177,7.93,-2.79,4.4266663,4.4500003,4.075758,9.89,0.08,3.626667,4.1233335,4.4209676,10.08,-0.5,3.9711113,Upstairs
-0.15000002,2.7064369,3.57,-2.79,2.4799998,5.2966666,8.059621,15.36,-4.37,6.708889,4.6633334,5.898702,9.51,-3.64,5.5355554,Upstairs
0.39999998,2.199409,2.96,-2.41,1.8733333,-3.3266668,2.162473,-0.76,-6.05,1.8155556,3.613333,3.5341978,8.28,-0.27,3.111111,Upstairs
3.2366664,7.584477,13.91,-3.02,7.1155553,6.2566667,6.679982,14.52,-1.84,5.5088887,3.1633332,5.0459514,9.34,-3.02,4.1222224,Upstairs
7.73,2.6699815,11.35,4.99,2.4133337,2.6666667,6.1905427,9.15,-5.67,5.5577774,4.6266665,4.3049297,10.69,1.12,4.0422225,Upstairs
3.5900002,4.0458374,8.85,-0.99,3.506667,4.2033334,3.3214085,8.66,0.69,2.971111,4.1,3.0030982,7.97,0.65,2.58,Upstairs
5.263333,7.172328,15.32,-0.91,6.7044444,3.4399998,7.4325275,13.91,-2.6,6.9799995,5.7966666,6.2383347,13.48,-1.8,5.122222,Upstairs
-0.47333333,1.1937709,0.8,-2.07,1.0644444,0.24666671,1.088281,1.46,-1.18,0.9511111,0.37333333,0.7699495,1.27,-0.61,0.65555555,Upstairs
1.11,7.5943007,11.6,-6.13,6.993334,4.5866666,8.335216,16.32,-2.26,7.822222,4.4733334,8.813083,13.8,-7.35,7.8822227,Downstairs
1.6366667,2.0810947,3.87,-1.14,1.851111,2.886667,4.2708807,8.89,-0.69,4.0022225,0.57666683,8.796341,11.5,-10.04,7.2822223,Downstairs
4.0633335,12.101571,19.27,-10.34,10.137778,2.5033333,5.895424,10.84,-1.76,5.5577774,2.1266668,6.2785153,10.27,-5.01,5.428889,Downstairs
0.6699999,3.7675543,5.83,-3.06,3.4399998,1.3966666,1.6779617,3.53,-0.57,1.4222221,2.5400002,2.1251354,5.48,0.53,1.96,Downstairs
3.9166667,2.3481388,7.08,1.46,2.1088889,3.493333,5.04422,10.53,-1.04,4.691111,0.84666663,6.803158,9.47,-7.16,5.7488885,Downstairs
2.07,4.911463,8.35,-3.64,4.186667,2.2733333,5.0696106,8.35,-4.06,4.222222,3.6433334,4.90054,10.31,-1.33,4.4444447,Downstairs
1.6966666,5.8817477,8.54,-5.82,5.011111,2.57,3.9274502,7.4,-2.22,3.22,2.1733334,4.3236275,7.93,-2.49,3.8377774,Downstairs
1.9166666,4.21734,7.21,-3.11,3.528889,4.5866666,4.627687,10.15,-1.18,3.8444443,4.183334,5.523938,11.6,-1.65,4.9444447,Downstairs
3.7,6.2782536,8.92,-5.13,5.886667,2.4266667,3.191419,5.98,-1.76,2.791111,1.0433334,9.837664,14.67,-8.2,9.084445,Downstairs
3.0233333,5.156719,10.15,-1.88,4.7511106,2.02,4.9671116,8.28,-3.87,4.173333,1.4933333,3.7553635,6.4,-2.72,3.2711112,Downstairs
-0.6699999,6.487778,8.5,-5.52,6.113333,0.6000001,5.6308146,8.35,-4.86,5.166667,2.03,5.7149863,9.89,-3.53,5.2400002,Downstairs
1.2033334,6.56761,10.42,-4.4,6.144445,-0.28666687,6.811276,9.11,-6.82,6.2644444,2.43,5.682259,10.38,-2.56,5.2999997,Downstairs
1.3533334,8.552911,12.53,-8.24,7.4511113,2.6033332,7.802266,13.63,-3.26,7.3511105,2.1433332,8.766574,14.48,-5.09,8.224444,Downstairs
1.2366667,0.84405106,2.41,0.46,0.7822223,1.89,0.7335302,2.83,1.04,0.62666667,2.3,6.4369607,10.57,-5.13,5.513333,Downstairs
5.0866666,7.613805,15.83,-0.91,7.162222,0.03666653,5.5369086,6.74,-6.82,4.571111,1.3066667,6.2692122,9.92,-4.82,5.7422223,Downstairs
4.0466666,6.2438364,9.11,-4.75,5.8644447,4.37,3.9812644,10.0,1.5,3.753333,3.8833332,2.861472,7.93,1.84,2.6977775,Downstairs
6.2099996,4.30358,11.73,1.23,3.6799996,4.06,3.201635,8.58,1.57,3.0133333,1.79,2.4464262,5.09,-0.76,2.2,Downstairs
4.1733336,7.2387123,12.98,-4.75,5.948889,4.06,3.2249444,8.54,1.08,2.9866667,3.9800003,4.2133675,9.0,-1.31,3.5266664,Downstairs
3.2133334,3.9710987,8.77,-0.27,3.704445,1.9666667,4.947729,8.96,-1.73,4.6622224,2.2533336,6.1095843,9.3,-5.6,5.2355556,Downstairs
1.7366667,3.97754,5.52,-3.76,3.6644447,6.7033334,7.5346417,12.22,-3.95,7.1022224,4.22,10.076709,18.47,-3.02,9.5,Downstairs
3.74,5.68335,11.75,-0.84,5.34,2.8266666,6.1573224,10.12,-4.94,5.177778,2.1866667,6.174622,10.12,-4.94,5.288889,Downstairs
3.9833333,4.240364,9.96,0.57,3.9844444,3.8199997,4.5602846,10.23,0.0,4.273333,3.5166667,4.2169924,9.43,-0.11,3.9422226,Downstairs
3.4400003,4.9695272,10.38,-0.99,4.6266665,1.776667,4.6407566,8.31,-2.03,4.355556,2.5566669,5.6477156,9.77,-4.02,4.808889,Downstairs
-1.1633333,6.3358994,4.06,-10.08,5.944444,4.363333,1.7487963,6.24,2.03,1.5555557,2.3066664,10.020447,16.47,-5.18,9.442222,Downstairs
0.34333324,4.6818895,5.75,-5.67,4.0088887,2.0600002,5.66888,10.0,-2.87,5.2933335,7.6533337,7.7374473,18.28,0.08,7.0844445,Downstairs
3.0366669,3.4173706,7.44,-0.89,2.9355557,0.92333335,3.9354825,4.02,-4.63,3.702222,0.93000007,3.9216406,6.13,-3.34,3.4666665,Downstairs
1.5200001,6.20887,10.27,-3.49,5.8333335,3.4566667,2.26229,6.59,1.33,2.088889,6.5033336,7.521034,16.93,-0.53,6.951111,Downstairs
3.5633335,6.533658,12.3,-3.41,5.8244443,4.063333,2.495761,7.06,0.95,2.0755556,4.0466666,4.678763,10.53,-0.34,4.322222,Walking
-1.3166666,2.0820718,1.23,-3.87,1.7022222,2.4633334,4.5137,6.7,-3.79,4.1688886,12.18,7.6134405,19.95,1.84,6.8933334,Walking
6.4366665,6.001335,14.75,0.8,5.5422225,2.5166667,8.758357,14.75,-5.28,8.155556,-0.113333546,8.4292755,11.73,-7.21,7.8955555,Walking
6.0500007,2.961295,10.0,2.87,2.6333334,4.863333,6.8001585,14.48,0.0,6.4111114,-0.44999996,6.3372393,8.5,-5.33,5.9666667,Walking
5.53,5.344349,12.79,0.08,4.84,5.6800003,6.4189773,14.48,-0.65,5.8666663,2.5200002,9.325463,15.6,-5.48,8.72,Walking
0.48333332,4.9390235,7.31,-4.21,4.551111,1.9066666,8.780013,14.18,-5.86,8.182222,-0.75000006,3.240288,3.83,-3.17,3.0533333,Walking
6.58,5.948888,14.41,0.0,5.22,4.0733333,7.3537397,14.37,-2.34,6.8644447,0.7533334,9.108313,13.25,-8.2,8.331111,Walking
8.603333,5.5823193,12.91,0.72,5.2555556,9.88,6.3520446,17.5,1.95,5.2866664,-1.2533334,3.3892412,3.53,-3.91,3.1888888,Walking
3.51,5.3490243,11.07,-0.5,5.04,5.2533336,4.982746,12.3,1.73,4.6977777,4.433333,6.0487046,12.83,-1.18,5.597778,Walking
-1.3533334,2.672793,2.3,-4.02,2.4355555,-1.0733334,2.6721818,2.56,-3.79,2.4222221,2.0066667,4.669228,6.32,-4.48,4.3244443,Walking
2.79,3.0392215,7.06,0.23,2.8466666,2.2633333,4.1497817,8.12,-0.99,3.9044445,2.7566664,4.49296,9.11,-0.5,4.235555,Walking
10.103333,8.69357,16.7,-2.18,8.1888895,8.743334,5.4080954,16.04,3.11,4.864445,1.2433333,1.701261,2.72,-1.14,1.5888888,Walking
3.8300002,5.6098013,11.75,-0.53,5.28,4.32,5.772111,12.45,-0.38,5.42,4.253333,5.8959327,12.53,-0.76,5.517778,Walking
-0.81666666,2.2422657,2.26,-3.02,2.0511112,-0.40666667,2.0560372,2.3,-2.68,1.8044444,9.086666,9.187601,17.39,-3.72,8.537778,Walking
5.7566667,3.7395575,10.34,1.18,3.0555556,2.1066668,4.1441393,7.74,-2.11,3.7555559,1.8466667,4.772374,8.58,-1.92,4.488889,Walking
0.93666655,3.6084561,5.18,-3.64,3.0511112,0.7266666,2.0451133,3.06,-1.92,1.7644444,-0.9433334,1.4769413,0.93,-2.68,1.248889,Walking
5.0733333,6.188442,13.59,-0.93,5.677778,4.4466662,2.7767644,8.2,1.57,2.502222,2.8533332,3.1465993,7.21,-0.11,2.9044445,Walking
2.3133333,5.9777718,10.31,-4.06,5.331111,0.7566666,2.167246,3.53,-1.76,1.8488889,-1.0066667,1.7152324,1.27,-2.87,1.5177778,Walking
6.24,3.6911876,10.23,1.33,3.2733333,3.6233332,2.2188938,6.66,1.42,2.0244443,1.5366668,4.3654804,7.63,-2.37,4.062222,Walking
-0.43999994,2.3850787,2.68,-3.11,2.08,-1.9399999,1.9180372,0.69,-3.83,1.7533334,-0.48666665,2.682416,2.11,-4.18,2.4622223,Walking
5.4600005,5.1081896,12.64,1.18,4.786667,4.7133336,5.7995477,12.6,-1.18,5.2577777,5.8233337,6.207895,14.33,-0.31,5.6711116,Walking
2.44,7.616119,13.21,-3.06,7.1800003,-1.4433333,2.248634,1.57,-3.83,2.008889,-0.7533333,4.845165,5.94,-5.37,4.462222,Walking
2.9233332,6.449441,11.03,-4.75,5.404444,2.5666666,5.488906,10.12,-2.76,5.0355554,2.2066667,5.044504,7.46,-4.6,4.5377774,Walking
2.1066668,6.890096,11.8,-3.6,6.4622226,5.9100003,5.113244,13.14,2.18,4.82,2.3466666,3.1157377,6.7,-0.42,2.9022224,Walking
2.5033333,6.6130896,11.22,-4.79,5.8111115,3.2399998,5.248892,10.5,-1.73,4.84,1.5066668,2.8727958,4.4,-2.41,2.6111112,Walking
3.4433334,9.996217,17.35,-5.71,9.2711115,0.2166667,6.984756,10.08,-5.18,6.5755553,0.1233333,5.494053,7.89,-3.95,5.177778,Walking
1.6933333,9.62395,15.05,-7.25,8.904445,1.1466666,8.883453,13.67,-5.98,8.348889,3.6500003,6.4923186,11.88,-3.99,5.486667,Walking
3.33,8.462439,15.17,-4.1,7.8933334,-0.7966667,5.1786375,6.47,-5.22,4.8444443,0.3666668,5.405,8.01,-3.53,5.095556,Walking
5.9666667,6.197324,13.53,-1.65,5.077778,5.3333335,5.3704767,12.83,0.53,4.9977775,4.39,7.425146,14.71,-2.45,6.8799996,Walking
0.18666668,2.6869354,2.56,-3.57,2.5044444,2.55,6.706181,11.99,-2.96,6.293333,-0.49666676,5.7007036,7.21,-6.4,5.137778,Walking
6.066667,5.3405013,12.76,-0.31,4.4622226,6.0266666,5.8466988,14.21,0.91,5.4555554,1.6066669,8.604187,13.76,-4.99,8.102222,Walking
11.990001,7.2989907,19.76,2.22,6.513334,4.0866666,2.032836,6.66,1.69,1.7155555,-0.42999998,4.58664,6.02,-4.25,4.2999997,Walking
2.3666668,5.3482733,9.89,-2.07,5.015556,4.9933333,5.1882515,12.3,0.76,4.8711114,4.1633334,5.5890446,11.69,-1.69,5.017778,Walking
-0.52333325,1.757125,1.84,-2.37,1.5755554,-1.3133334,1.8948585,1.04,-3.6,1.5688888,9.639999,6.464586,14.86,0.53,6.0733337,Walking
3.7699997,1.9012804,5.94,1.31,1.64,2.8066664,4.5141134,9.19,-0.46,4.2555556,3.3333333,5.0601735,10.38,-1.27,4.6977777,Walking
2.873333,6.6808,12.07,-3.6,6.131111,2.4666665,5.9575853,10.23,-4.25,5.175555,4.113333,5.159085,11.3,-0.57,4.7911115,Walking
0.33333337,5.032894,6.09,-6.17,4.3355556,3.2066667,6.090016,10.04,-4.75,5.3044443,2.0933332,4.4317513,8.12,-2.41,4.017778,Walking
5.9133334,5.592736,13.72,0.91,5.2044444,4.6466665,5.838141,12.53,-1.42,5.2555556,1.9933333,8.34013,13.53,-5.9,7.691111,Walking
0.076666676,4.6928763,6.7,-3.6,4.4155555,0.38333336,4.183319,6.28,-2.98,3.9311113,2.6666667,7.4558535,13.21,-2.72,7.0288887,Walking
5.9599996,6.2770696,13.44,-1.92,5.2533336,5.9233336,5.246436,13.02,0.5,4.7311115,3.2699997,7.2898054,13.57,-2.26,6.8666663,Walking
4.8233333,3.7945604,9.96,0.91,3.4244444,1.4433333,2.6904068,4.75,-1.84,2.2044446,1.9500002,5.2322526,9.34,-2.07,4.9266667,Walking
2.96,4.312865,9.04,-0.5,4.0533333,3.3333333,4.7893586,10.04,-0.84,4.471111,4.0466666,4.680957,10.42,-0.69,4.248889,Walking
2.4533334,4.134121,6.97,-3.02,3.6488888,1.0733334,2.8642898,4.79,-2.18,2.477778,-0.18000007,2.9698822,3.76,-3.41,2.6266668,Walking
1.0100001,6.6947794,10.42,-4.6,6.273333,0.43666673,4.4932566,6.78,-3.06,4.228889,2.6433332,5.763242,10.65,-2.68,5.3377776,Walking
4.8766665,4.8531866,11.65,0.53,4.515555,4.6766667,5.362265,12.11,-0.34,4.9555554,5.31,5.8351064,12.37,-1.92,4.82,Walking
-0.8033333,2.0053983,1.12,-3.57,1.8444444,3.2166665,4.943631,7.97,-3.6,4.5444446,10.403333,10.008537,19.19,-3.6,9.335556,Walking
2.3966668,9.513,15.85,-4.37,8.968889,5.5699997,4.031476,10.73,0.89,3.4399998,2.9733334,2.2142618,5.79,0.38,1.8777777,Walking
2.33,10.173468,16.21,-7.89,9.253333,-1.0433334,4.1951747,3.99,-6.28,3.4911115,0.1833334,6.595273,9.51,-4.56,6.2177777,Walking
2.1066666,7.5625405,12.37,-5.63,6.842222,1.6599998,4.2780447,6.66,-3.79,3.6333332,2.1433332,3.67431,6.66,-2.34,3.011111,Walking
0.71000004,6.1546135,9.38,-4.29,5.78,6.26,4.64692,11.88,0.5,3.8400002,3.7133334,2.425714,5.94,0.34,2.248889,Walking
1.57,8.239139,13.18,-5.09,7.7400002,0.8800003,6.6715264,10.31,-4.1,6.286667,1.5600003,4.1454635,6.55,-3.6,3.4399998,Walking
2.9599998,8.196133,14.48,-3.91,7.68,-0.91666675,3.775821,4.33,-4.4,3.497778,0.2933332,5.2199254,7.67,-3.64,4.917778,Walking
0.7666666,8.0688305,12.11,-5.98,7.562222,3.4033334,6.117245,11.54,-3.21,5.424444,3.36,5.5528255,10.92,-2.26,5.04,Walking
-1.2366668,4.21159,4.18,-6.09,3.6111114,-0.3166667,5.036972,6.59,-5.28,4.604445,1.7533334,6.964756,11.6,-3.38,6.564445,Walking
5.3766665,5.9060726,13.53,-0.27,5.435556,2.4633334,8.617905,14.44,-5.48,7.984445,0.90333337,9.003145,13.63,-5.79,8.484445,Walking
5.6666665,7.2493787,15.32,-2.15,6.435556,0.41,3.8824308,5.83,-3.06,3.6133335,0.45333347,5.5713935,8.31,-3.99,5.237778,Walking
4.5866666,6.1957207,12.37,-2.79,5.188889,6.5499997,5.013402,13.14,0.99,4.3933334,6.0,6.1372685,14.25,-0.46,5.5,Walking
1.8033334,3.458924,5.9,-2.56,2.9088888,0.52,1.7148955,2.49,-1.69,1.4733334,-0.6399999,2.3527148,2.68,-2.49,2.2133334,Walking
0.94666666,3.8179603,5.83,-3.49,3.2555554,1.4166665,5.1440988,8.24,-4.18,4.5488887,4.3799996,5.819742,12.57,-0.42,5.4599996,Walking
4.4733334,3.911499,9.96,1.12,3.6577778,4.9333334,4.2221193,10.76,0.89,3.8844445,5.846667,5.6144004,13.25,-0.34,4.935556,Walking
-1.3133334,2.0767016,1.5,-3.45,1.8755556,-0.21666665,1.9350164,2.34,-2.34,1.7044444,3.6233332,4.0825996,7.08,-2.11,3.8222225,Walking
0.59,2.0813618,3.3,-1.76,1.8066667,1.89,5.96279,10.31,-2.72,5.613333,3.7166665,8.293621,15.4,-3.02,7.7888894,Walking
3.3333333,4.5077,9.47,-1.23,4.0911117,4.0833335,3.8492453,9.34,0.23,3.5044444,4.47,4.560285,10.88,0.65,4.273333,Walking
2.53,8.568972,14.56,-4.75,8.02,3.9733334,6.5127225,12.64,-3.06,5.777778,3.7299998,5.2593346,10.0,-2.87,4.4,Walking
11.990001,8.299011,18.39,0.27,7.813333,6.7000003,4.3792467,12.79,2.68,4.06,3.6833334,7.24626,13.8,-2.79,6.7444444,Walking
1.9266666,3.783599,7.27,-0.99,3.5622222,2.0566666,4.2819963,8.01,-1.88,3.968889,3.3466666,5.0596533,10.5,-0.38,4.768889,Walking
2.0433333,4.5102873,6.7,-4.06,4.068889,1.4033333,2.973509,4.18,-2.72,2.748889,-0.24666667,2.4117813,2.79,-3.11,2.0244443,Walking
1.953333,5.8123565,10.15,-2.68,5.4644446,-0.36999997,2.7527442,3.15,-3.57,2.3466668,0.19333339,4.0664673,5.94,-2.87,3.8311112,Walking
1.75,4.151273,7.59,-1.69,3.8933334,2.9366665,4.672111,9.51,-0.93,4.3822227,4.85,4.68925,11.45,0.99,4.4,Walking
3.2833335,4.428862,6.43,-2.98,4.1755557,1.5166668,2.672194,4.25,-2.11,2.4177778,-0.56666666,2.5312097,2.98,-2.76,2.3644445,Walking
3.8833334,9.416951,17.2,-2.91,8.877778,-0.42333326,3.2901602,4.21,-3.11,3.088889,0.20666663,6.6835985,9.62,-5.24,6.275555,Walking
3.5233333,6.61567,12.6,-2.98,6.0511107,6.5333333,6.1549563,13.63,-1.38,5.2755556,6.73,4.8168106,13.53,2.98,4.5333333,Walking
10.38,9.372474,17.31,-2.87,8.833333,0.69,2.9502995,3.41,-3.41,2.7333333,2.5933335,7.8691144,13.72,-3.15,7.417778,Walking
